dataset,conf_num,reg_type,weight_type,alpha,use_layer_norm,use_aug,lr,batch_size,train_full_score,train_partial_score,val_full_score,val_partial_score,train_partial_scores_mean,val_partial_scores_mean,train_diff_full_partial,val_diff_full_partial,diff_full_partial_min,partial_scores_mean_min
Wifi,706,max,loss,1.0,True,False,0.01,64,0.9835937619209291,0.972 +- 0.01,0.990625023841858,0.976 +- 0.015,0.972,0.976,0.011593761920929091,0.014625023841858042,0.011593761920929091,0.972
Wifi,393,l2,loss,0.5,True,False,0.01,32,0.9851562380790709,0.972 +- 0.012,0.990625023841858,0.978 +- 0.012,0.972,0.978,0.013156238079070959,0.01262502384185804,0.01262502384185804,0.972
Wifi,720,max,loss,1.0,False,False,0.1,64,0.9851562380790709,0.972 +- 0.012,0.993749976158142,0.978 +- 0.011,0.972,0.978,0.013156238079070959,0.015749976158142,0.013156238079070959,0.972
Wifi,861,max,mult,1.0,False,False,0.01,32,0.9851562380790709,0.972 +- 0.01,0.990625023841858,0.973 +- 0.013,0.972,0.973,0.013156238079070959,0.017625023841858045,0.013156238079070959,0.972
Wifi,57,l1,None,1.0,True,False,0.01,32,0.9812499880790709,0.971 +- 0.009,0.975000023841858,0.973 +- 0.009,0.971,0.973,0.01024998807907096,0.002000023841858045,0.002000023841858045,0.971
Wifi,1063,var,avg,1.0,True,False,0.001,32,0.975000023841858,0.971 +- 0.009,0.978124976158142,0.974 +- 0.007,0.971,0.974,0.004000023841858047,0.004124976158142002,0.004000023841858047,0.971
Wifi,418,l2,loss,1.0,True,False,0.01,64,0.9773437380790709,0.971 +- 0.009,0.978124976158142,0.974 +- 0.007,0.971,0.974,0.00634373807907096,0.004124976158142002,0.004124976158142002,0.971
Wifi,1128,var,mult,0.5,False,False,0.1,64,0.978906273841858,0.971 +- 0.01,0.9812499880790709,0.977 +- 0.008,0.971,0.977,0.007906273841858047,0.004249988079070954,0.004249988079070954,0.971
Wifi,432,l2,loss,1.0,False,False,0.1,64,0.9757812619209291,0.971 +- 0.007,0.984375,0.974 +- 0.008,0.971,0.974,0.004781261920929092,0.010375000000000023,0.004781261920929092,0.971
Wifi,994,var,loss,1.0,True,False,0.01,64,0.9757812619209291,0.971 +- 0.009,0.984375,0.974 +- 0.009,0.971,0.974,0.004781261920929092,0.010375000000000023,0.004781261920929092,0.971
Wifi,1065,var,avg,1.0,True,False,0.01,32,0.9757812619209291,0.971 +- 0.008,0.984375,0.973 +- 0.01,0.971,0.973,0.004781261920929092,0.011375000000000024,0.004781261920929092,0.971
Wifi,1066,var,avg,1.0,True,False,0.01,64,0.9757812619209291,0.971 +- 0.008,0.9812499880790709,0.973 +- 0.007,0.971,0.973,0.004781261920929092,0.008249988079070958,0.004781261920929092,0.971
Wifi,921,var,None,1.0,True,False,0.01,32,0.9773437380790709,0.971 +- 0.009,0.978124976158142,0.973 +- 0.007,0.971,0.973,0.00634373807907096,0.005124976158142003,0.005124976158142003,0.971
Wifi,252,l1,mult,0.5,True,False,0.1,64,0.978906273841858,0.971 +- 0.011,0.9812499880790709,0.976 +- 0.006,0.971,0.976,0.007906273841858047,0.005249988079070955,0.005249988079070955,0.971
