dataset,conf_num,reg_type,weight_type,alpha,use_layer_norm,use_aug,lr,batch_size,train_full_score,train_partial_score,val_full_score,val_partial_score,train_partial_scores_mean,val_partial_scores_mean,train_diff_full_partial,val_diff_full_partial,diff_full_partial_min,partial_scores_mean_min
Accent,788,max,avg,1.0,False,False,0.001,64,0.5523809790611267,0.546 +- 0.012,0.6226415038108826,0.618 +- 0.019,0.546,0.618,0.006380979061126668,0.004641503810882575,0.004641503810882575,0.546
Accent,65,l1,None,1.0,False,True,0.1,32,0.5498168468475342,0.544 +- 0.007,0.6415094137191772,0.635 +- 0.009,0.544,0.635,0.005816846847534141,0.006509413719177237,0.005816846847534141,0.544
Accent,20,l1,None,0.0,False,False,0.001,64,0.561904788017273,0.543 +- 0.016,0.6037735939025879,0.619 +- 0.02,0.543,0.619,0.01890478801727291,-0.015226406097412104,-0.015226406097412104,0.543
Accent,867,var,None,0.0,True,True,0.01,32,0.5516483783721924,0.542 +- 0.011,0.6415094137191772,0.642 +- 0.013,0.542,0.642,0.009648378372192346,-0.000490586280822769,-0.000490586280822769,0.542
Accent,296,l2,None,0.0,True,False,0.001,64,0.5476190447807312,0.542 +- 0.009,0.6415094137191772,0.631 +- 0.02,0.542,0.631,0.005619044780731164,0.01050941371917724,0.005619044780731164,0.542
Accent,1092,var,mult,0.0,True,False,0.1,64,0.5571428537368774,0.541 +- 0.014,0.6226415038108826,0.621 +- 0.012,0.541,0.621,0.016142853736877405,0.001641503810882572,0.001641503810882572,0.541
Accent,283,l1,mult,1.0,False,False,0.001,32,0.5380952358245851,0.535 +- 0.008,0.6226415038108826,0.621 +- 0.009,0.535,0.621,0.003095235824585041,0.001641503810882572,0.001641503810882572,0.535
Accent,43,l1,None,0.5,False,False,0.001,32,0.5476190447807312,0.532 +- 0.017,0.6226415038108826,0.621 +- 0.005,0.532,0.621,0.015619044780731173,0.001641503810882572,0.001641503810882572,0.532
Accent,226,l1,mult,0.0,True,False,0.01,64,0.5380952358245851,0.53 +- 0.007,0.6226415038108826,0.619 +- 0.01,0.53,0.619,0.008095235824585045,0.0036415038108825737,0.0036415038108825737,0.53
Accent,1063,var,avg,1.0,True,False,0.001,32,0.5380952358245851,0.529 +- 0.008,0.6037735939025879,0.616 +- 0.016,0.529,0.616,0.009095235824585046,-0.012226406097412101,-0.012226406097412101,0.529
